ItemID,Sentiment,SentimentSource,SentimentText
954,1,Sentiment140, @rickswift #followfriday these ppl or catch crabs @KarlKleese @lpjdesign  @LostZombies @pinkraygun @BittenbyBooks @hippojuicefilm @zazzle
955,1,Sentiment140," @SandyU @MightyBoognish @kittyireland It's light with a bit of punch. Mission=San Francisco gin, Mexican liqueur, seemed an apt name."
956,1,Sentiment140," @Savage_Death55 I am super emo about stupid stuff rn, and SG is making me feel better. :p"
957,0,Sentiment140, @sf_giants bullpen loses lead
958,1,Sentiment140, @ShawnaShameless &amp; @killavilla if anyone else said something it's to you too.
959,0,Sentiment140, @Spiral_galaxy @YMPtweet i mean we have the best religion the only thing that we have to do is to follow it the right way
960,0,Sentiment140, @StephenHDunn bows out of the Raid. &quot;Dunn&quot; his back Inn. Speedy recovery mate.
961,1,Sentiment140, @stevijean yeahuhh
962,0,Sentiment140," @sylvanus is having the worse day ever. Boss is spazzing out at work and finally done with a late night photo shoot, only to have a flat"
963,0,Sentiment140, @tahninial just called me a cheeseburglar. He made me sad
964,0,Sentiment140, @taylorswift13 didnt win the first award she was nominated for. Oh well.. Shes tied for most nominations.
965,0,Sentiment140," @Tellman says, &quot;Crush the Commies&quot; = sad. My grandfather, RIP, was a Commie @Tellman"
966,0,Sentiment140,- @TendaiJoe well none of us are getting out of here alive but we would like to stay a while.I wish people would stop killing each other 
967,0,Sentiment140, @the_prodigy AND @NKOTB in Boston 2day Boo!! Roll on summer already!!! x
968,0,Sentiment140, @therealglambert sorry...got carried away with gossip  on another note: Pass on a Hippo Birdie &amp; a big koala hug to KRIS for me! xoxo K
969,0,Sentiment140," @thesmartmama I have no office. I know this is hard to believe, but people don't want to employ me."
970,1,Sentiment140, @ThisChicsFlava: @DaPrbmChild lmao&lt;3
971,0,Sentiment140, @tommcfly hi when ur back &amp; when ur next in mk i am gona need 1 of your really good hugs that only you and my friend liam can give ok.
972,0,Sentiment140," @tweetdeck lost my groups, and thats not a good thing with 23k followers "
973,0,Sentiment140, @WeeLaura Guardian UK: 12 students reported killed in crackdown after violent clashes in #Iran http://bit.ly/wHLBv
974,0,Sentiment140," @YMPtweet @Spiral_galaxy  but so badly no one does , i know that there is more but that's what i got so far"
975,1,Sentiment140," @zeldman just said on Flickr re a Mac that wouldn't install OS X (yes): &quot;As user-focused design goes, this is an exploding colostomy bag&quot;"
976,0,Sentiment140, __cheer up emo kid.
977,1,Sentiment140, ~ LVATT IS COMMING!!! ~
978,0,Sentiment140, = next few days
979,1,Sentiment140, =] happy sunday =] 
980,0,Sentiment140, 1 dinger in and I so regret popping that pill...
981,0,Sentiment140," 1 month of bed by 1:30AM, already failing as you can see"
982,0,Sentiment140, 2 days I haven't tlkd 2 mi amor..im kinda stubborn when it comes 2 my bf..I will NOT call..not a bugaboo type
983,0,Sentiment140, 2 hear about jon n kate...couples should steer clear of those reality shows! just say no!
984,1,Sentiment140,--- 2009 NCAA National Softball Champions UW Huskies 
985,0,Sentiment140," 2nd item did not arrive, am still waiting for it to show in my aramex web page."
986,0,Sentiment140, Finished my paper!!!!!!!!!! But............   smh
987,1,Sentiment140, first days are always good..wish my dentist gave me more hours though
988,0,Sentiment140, fone off....cant talk 2 my love....imu marcus!!!!!
989,0,Sentiment140," for the fact that *I* didn't get any work done, not that you all did. "
990,0,Sentiment140," forgot XBL was off today, was about to check to see if a game was on XBLA that I wanted to buy  oh well, maybe tomorrow"
991,0,Sentiment140, found a mosquito bite.  (Those tend to get really swollen and red for me)  Distracting myself with caffeine
992,1,Sentiment140, Found a way to make this Private woot woot
993,0,Sentiment140, Four more fake people added me. Is this why people don't like Twitter?
994,0,Sentiment140, frank iero should be the sexiest vegetarian 2009.
995,0,Sentiment140," french lost, #fb"
996,0,Sentiment140, fuck man .i hate this. =O. work suckss :'(
997,0,Sentiment140," fuck you, :]"
998,0,Sentiment140,"- fuck, my money is running out &amp; i have no jobs... "
999,0,Sentiment140, fuck. I am an ugly person.
1000,1,Sentiment140, fucking rur mom
1001,1,Sentiment140,"- Fwd: Good Morn,happy birthday !  regardless of what ppl said yesterday,they don't realize what happend behind the scene.One of the  ..."
1002,0,Sentiment140, gah. so much less ok than i was trying to tell myself i was.
1003,0,Sentiment140, GCSE's clearly suck.
1004,0,Sentiment140,- Geez Chelsea already scored against Everton   1-0
1005,0,Sentiment140, gerald lost a friend............idk what to say........this is like day 2 of crazy events.......
1006,0,Sentiment140, getting &quot;goodbye&quot; e-mails from #Iran #iranelection
1007,1,Sentiment140,-- getting a Mani + Pedi with the husband! 
1008,1,Sentiment140, getting a webcam today.
1009,0,Sentiment140,"- Getting ready to leave for Spring City, TN - @EzraJane I'm going to miss your show tonight... "
1010,1,Sentiment140,- getting ready to watch the Sprint Cup boys try to tame the concrete Monster Mile! hopefully tires won't be too much of an issue! 
1011,0,Sentiment140, girls girls. don't fight! you both can have me! there's enough to go around!
1012,0,Sentiment140, gnight my phone sucks Bleh
1013,1,Sentiment140,-- g'night tweeties! &lt;3 talk to you all in the AM  - @damesmash haha you have work in the AM
1014,0,Sentiment140, go away migraine!!! you are not welcome!!!
1015,0,Sentiment140, go away rain.
1016,1,Sentiment140, go follow my personal twitter! @nikkidallasen
1017,1,Sentiment140, Go Wings! FTW!
1018,1,Sentiment140,- God i'm up early. Hayley still asleep but today is party day so i'm getting stuff ready.  x
1019,1,Sentiment140, going home to see my baby   [dont be ashamed of your faith]
1020,1,Sentiment140, going out for dinner with the family 
1021,0,Sentiment140, going to bed
1022,1,Sentiment140, going to bed.
1023,1,Sentiment140,#NAME?
1024,0,Sentiment140, going to get pi�a colada mix to wallow in my sorrows
1025,0,Sentiment140," going to have such a bad day, I love my x3 I can't believe I backed into someone "
1026,0,Sentiment140, going to lay down. Fuck tonight
1027,1,Sentiment140, Going to London Expo this weekend  Can't wait !
1028,0,Sentiment140, going to master classes without my car... I miss you my VW!!!
1029,1,Sentiment140,"- goingg to sleep  school , then out for pizzaa!"
1030,0,Sentiment140, gonna miss jesse mccartney's live stream from kiss concert cuz i have to babysit. figures they dont have internet klfjhadsklfhk fml
1031,1,Sentiment140," Gonna WoW for a bit. Later, Twitter &lt;3"
1032,0,Sentiment140, good luck!!
1033,1,Sentiment140, good morning lovely! 
1034,1,Sentiment140, good morning/afternoon. Things will be great today.
1035,1,Sentiment140, @only1fe FF @TommyBlack @djksly @Wordsmithmusic&lt;--FF them!Tommy- CHi ALLday K-sly..FLY!!JUNCITY! MANHATTAN!ATL OWWW! ; ) wordsmith fiyah!
1036,1,Sentiment140, @pageoneresults Online reality blogging &amp; tweets... My Life On the Social Media D-List
1037,1,Sentiment140,"- @paul_a_smith - ooh, but Clean Sheet Day is awesome!! Woo!  hope you're feeling better now?"
1038,0,Sentiment140,"- @PJ - @alexjreid's family friend who died is also my old art teacher  very sad, he was a madcap teacher we all liked"
1039,1,Sentiment140, @rabbitroodle  I think I've won the battle over the impending *crud*. Enjoy your drive this AM
1040,1,Sentiment140,- @rainboweffect Crickey can't think that far ahead - think getting to 2009 followers is pretty ambitious 
1041,1,Sentiment140," @reidstott Coffee keeps me running. In fact, without coffee, I wouldn't get any exercise at all http://tr.im/mNkZ"
1042,1,Sentiment140, @remysoon
1043,0,Sentiment140, @saharabloom got off lazy bum and did Chalean burn intervals. I turned a fascinating shade of puce. Wondered where all the oxygen went .
1044,1,Sentiment140,- @samshafer I bookmarked it and will check it out after I get some sleep. Thanks Sam! 
1045,0,Sentiment140, @shanedawson i'm sad now i leave for 2 hours and u didn't even miss me  anywho um i still luv u and whats with getting a frozen turkey?
1046,1,Sentiment140, @ShannonHerod &quot;It is always your next move.&quot; Napoleon Hil http://tr.im/mR0u
1047,1,Sentiment140, @sonjatweet ur hot
1048,1,Sentiment140," @ssandall That's it! Removing bots is like weeding a garden. Not fun, but must be done... eventually!"
1049,1,Sentiment140, @TheNotoriousJEN
1050,1,Sentiment140, @tjwriter Hubby has Briso on DVD.  I haven't seen it all yet but I enjoy it. I saw Army of Darkness and Evil Dead because of Hubs too.
1051,1,Sentiment140,"- @ToothFairyHeavn What a considerate Tooth Fairy you are, checking to make sure you didn't miss anyone. "
1052,1,Sentiment140,' @vangeest We are perfectly on schedule' - Nobody is waisting time today  (Don't mention the Sun again;) Dedicated audience
1053,1,Sentiment140," @yhf My twenties: Look, a bed! WONDER WHAT WE CAN DO. My thirties: Look, a be--ZZZZZZZZZZZzz http://tr.im/n88N"
1054,0,Sentiment140," @YMPtweet @Spiral_galaxy but so badly no one does , i know that there is much more but that's what i got so far"
1055,1,Sentiment140," @Zaius13 If it weren't for unspeakable things, I don't know what I'd do. http://tr.im/mX1N"
1056,1,Sentiment140, _BellaCullen18_  i've been ok just got through crying with leah * frowns at the thought* we were talking about our dead fathers
1057,1,Sentiment140, ~ cooking!!!
1058,1,Sentiment140, ~ ncis!!!
1059,1,Sentiment140,- 1 follower WOW! 
1060,1,Sentiment140, 100 followers!  YAY!
1061,1,Sentiment140, 11:11 makee a wishhh ;)&lt;3 GOODNIGHT
1062,1,Sentiment140, 11:11. I know what I'm wishing for!
1063,1,Sentiment140,- 155 days until the JB'concert in Milan!!!!I'm guarding my tickets 
1064,0,Sentiment140," 2 days of this month left, and I only have 400MB left on my onpeak downloads."
1065,0,Sentiment140, 2 more weeks of classes and 1 week of exam blockk then HOLIDAYS!!! holland and then on to australia x
1066,0,Sentiment140, 2 weeks!!!!
1067,1,Sentiment140, 21 days of no twittering and i'm back. -.- i think.
1068,0,Sentiment140, 2morrow last day of skool! i'm gonna miss everyone thats leaving and specially you mel mel! bye bye! good night twitters!! &lt;3
1069,1,Sentiment140, 30 lbs lost since Feb. Still have a lot more to go.
1070,0,Sentiment140," 4 more minutes of lunchtime left, bad times. But my @jonasbrothers album has arrived. Yay."
1071,1,Sentiment140," Good Night ! Okay, I got really nothing to say."
1072,1,Sentiment140, Good night! Arrgghhhh 5-2 B.P. Do work boys!
1073,1,Sentiment140, good to hear from you
1074,1,Sentiment140, good weekend
1075,0,Sentiment140, Goodbye CWG of my life.
1076,0,Sentiment140, goodbye hair length
1077,1,Sentiment140,- goodnight  ! math&amp;spanish finals tomorrow. spanish should be easy. woo.
1078,1,Sentiment140, gooooood morning my twitter friends!  Have a nice sunday
1079,1,Sentiment140, Gossip girl tonight!!!
1080,0,Sentiment140, got burned really bad due to constantly being too wet to reapply sunscreen
1081,1,Sentiment140, Got Escala's new album now.  T'is very good 
1082,1,Sentiment140, Got new photoshop magazine but I need my Dad's portable CD drive to use the CD with the pics on it D: I think I'm stuck there tomorrow
1083,0,Sentiment140, got sunburnt today. another day in paradise! been for 2 swims in the ship's pool!
1084,0,Sentiment140, got to work at 7:00am! ughhhh longgg day ahead of me!
1085,1,Sentiment140, gotta love her. glad she had fun. looking forward to the beach w/ her! 
1086,0,Sentiment140," Graveyard charged my card twice (one correct total, one random amt) from last night's #atltweet tweetup. Check your accounts!"
1087,0,Sentiment140, great  just fucking great
1088,1,Sentiment140,#NAME?
1089,0,Sentiment140, Great Falls Tribune story  only talks of scouts in title. Story's theme is Be prepared when back country  traveling. http://bit.ly/8cRXR
1090,0,Sentiment140, great my dad locked himself out of his car n its on... N we are 5 hours from home
1091,1,Sentiment140, great nite
1092,1,Sentiment140," Great tights, good outfit! http://lookbook.nu/look/160916"
1093,0,Sentiment140," great, got to do a fake presentation on explaining how an operating system can be viewed as an event driven application, i dont get it :S"
1094,1,Sentiment140, Great.  ? http://blip.fm/~7df6m
1095,0,Sentiment140, Great...rosie was sooo close to getting her long overdue 'rosie day' but now has to wait.....til another day...sadness
1096,0,Sentiment140,- grr you've changed. i don't like it. you haven't called me momo in a week 
1097,0,Sentiment140," grrrrr. why can't they just go away for like 2 days! haha. this is stupid. i have to pack for mexico, bye! =]"
1098,0,Sentiment140, gud bye laptop!! damn!!my mom will confiscate my laptop on june 23!!( soo saadd!!
1099,0,Sentiment140, guess it's gonna be a lonely night for me.. Someone save me please!
1100,0,Sentiment140, guess who im missing
1101,0,Sentiment140, gutted i hope it comes soon !
1102,0,Sentiment140, guys are pricks. gonna have an early night and cry til i fall asleep. fuck you all.
1103,0,Sentiment140, h dont know who to go to teh movies with Sir. Lolz alot ^o^
1104,1,Sentiment140," had a good night, love my best buds in the world!!! adamcheeeserosie"
1105,1,Sentiment140, had a Really good night!!! Stoked for things to come!!!
1106,1,Sentiment140, had an ok day. it went by fast.
1107,0,Sentiment140, Had to buy a pair of wellies. Still in denial that it's gonna rain at Download.
1108,0,Sentiment140, had to buy corney ass capri&quot;s ughhhhhhhhhhh now im hungry
1109,0,Sentiment140, had to cancel a great day I had ahead of me today.....
1110,0,Sentiment140, had yo come home early cos i ran out of money I WANT A FUCKING JOB AND THERE NONE OUT THERE FUCK FUCK FUCKITY FUCK FUCK
